year,date,doy,plot_id,sensor_type,sensor_name,sensor_depth_cm,sensor_unit,value
2018,2018-07-24,205,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.2078027899066607
2018,2018-07-24,205,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,21.741666793823242
2018,2018-07-24,205,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.19264128431677818
2018,2018-07-24,205,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,21.483333508173626
2018,2018-07-24,205,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.26154749902586144
2018,2018-07-24,205,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,22.858333110809326
2018,2018-07-24,205,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.17960113535324732
2018,2018-07-24,205,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,23.291666507720947
2018,2018-07-24,205,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.2627696531514327
2018,2018-07-24,205,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,21.25
2018,2018-07-24,205,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.2548253933588664
2018,2018-07-24,205,2018_24,5TM,5TE Moisture/Temp/EC,45,mS/cm EC Bulk,23.100000381469727
2018,2018-07-24,205,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,21.15833322207133
2018,2018-07-24,205,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.3210076553126176
2018,2018-07-24,205,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,22.55833339691162
2018,2018-07-24,205,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.17511558160185814
2018,2018-07-24,205,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,23.175000111262005
2018,2018-07-24,205,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.24572793456415334
2018,2018-07-24,205,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.924999713897705
2018,2018-07-24,205,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.28112901995579404
2018,2018-07-24,205,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.72499982515971
2018,2018-07-24,205,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.321538766225179
2018,2018-07-24,205,2018_34,5TM,5TM Moisture/Temp,15,soilT_C,23.166666666666668
2018,2018-07-24,205,2018_34,5TM,5TM Moisture/Temp,15,soilVWC,0.2169313778479894
2018,2018-07-24,205,2018_34,5TM,5TM Moisture/Temp,15,soilT_C,23.204166730244953
2018,2018-07-24,205,2018_34,5TM,5TM Moisture/Temp,15,soilVWC,0.2949235749741395
2018,2018-07-24,205,2018_34,5TM,5TM Moisture/Temp,45,soilT_C,22.108333746592205
2018,2018-07-24,205,2018_34,5TM,5TM Moisture/Temp,45,soilVWC,0.2676219865679741
2018,2018-07-24,205,2018_34,5TM,5TM Moisture/Temp,45,soilT_C,21.820833444595337
2018,2018-07-24,205,2018_34,5TM,5TM Moisture/Temp,45,soilVWC,0.3216998229424159
2018,2018-07-24,205,2018_37,5TM,5TM Moisture/Temp,15,soilT_C,22.52499993642171
2018,2018-07-24,205,2018_37,5TM,5TM Moisture/Temp,15,soilVWC,0.14978640774885812
2018,2018-07-24,205,2018_37,5TM,5TM Moisture/Temp,15,soilT_C,23.087500015894573
2018,2018-07-24,205,2018_37,5TM,5TM Moisture/Temp,15,soilVWC,0.22932318970561028
2018,2018-07-24,205,2018_37,5TM,5TM Moisture/Temp,45,soilT_C,20.85833279291789
2018,2018-07-24,205,2018_37,5TM,5TM Moisture/Temp,45,soilVWC,0.1820193516711394
2018,2018-07-24,205,2018_37,5TM,5TM Moisture/Temp,45,soilT_C,20.762499729792278
2018,2018-07-24,205,2018_37,5TM,5TM Moisture/Temp,45,soilVWC,0.24778405266503492
2018,2018-07-24,205,2018_44,5TM,5TM Moisture/Temp,15,soilT_C,22.824999968210857
2018,2018-07-24,205,2018_44,5TM,5TM Moisture/Temp,15,soilVWC,0.30239073435465497
2018,2018-07-24,205,2018_44,5TM,5TM Moisture/Temp,15,soilT_C,23.233333428700764
2018,2018-07-24,205,2018_44,5TM,5TM Moisture/Temp,15,soilVWC,0.3311605527997017
2018,2018-07-24,205,2018_44,5TM,5TM Moisture/Temp,45,soilT_C,21.449999809265137
2018,2018-07-24,205,2018_44,5TM,5TM Moisture/Temp,45,soilVWC,0.33894191433986026
2018,2018-07-24,205,2018_44,5TM,5TM Moisture/Temp,45,soilT_C,21.27499993642171
2018,2018-07-24,205,2018_44,5TM,5TM Moisture/Temp,45,soilVWC,0.37394628425439197
2018,2018-07-24,205,2018_46,5TM,5TM Moisture/Temp,15,soilT_C,22.866666475931805
2018,2018-07-24,205,2018_46,5TM,5TM Moisture/Temp,15,soilVWC,0.16501534481843314
2018,2018-07-24,205,2018_46,5TM,5TM Moisture/Temp,15,soilT_C,23.56249984105428
2018,2018-07-24,205,2018_46,5TM,5TM Moisture/Temp,15,soilVWC,0.21374443049232164
2018,2018-07-24,205,2018_46,5TM,5TM Moisture/Temp,45,soilT_C,21.675000349680584
2018,2018-07-24,205,2018_46,5TM,5TM Moisture/Temp,45,soilVWC,0.22401145721475282
2018,2018-07-24,205,2018_46,5TM,5TM Moisture/Temp,45,soilT_C,21.62500023841858
2018,2018-07-24,205,2018_46,5TM,5TM Moisture/Temp,45,soilVWC,0.2733334731310606
2018,2018-07-25,206,2018_13,5TM,5TM Moisture/Temp,15,soilT_C,22.375
2018,2018-07-25,206,2018_13,5TM,5TM Moisture/Temp,15,soilVWC,0.14065434162815413
2018,2018-07-25,206,2018_13,5TM,5TM Moisture/Temp,15,soilT_C,22.895833333333332
2018,2018-07-25,206,2018_13,5TM,5TM Moisture/Temp,15,soilVWC,0.21089887681106725
2018,2018-07-25,206,2018_13,5TM,5TM Moisture/Temp,45,soilT_C,21.958333174387615
2018,2018-07-25,206,2018_13,5TM,5TM Moisture/Temp,45,soilVWC,0.1703805016974608
2018,2018-07-25,206,2018_13,5TM,5TM Moisture/Temp,45,soilT_C,22.141666730244953
2018,2018-07-25,206,2018_13,5TM,5TM Moisture/Temp,45,soilVWC,0.2498541045933962
2018,2018-07-25,206,2018_18,5TM,5TM Moisture/Temp,15,soilT_C,23.05833355585734
2018,2018-07-25,206,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.1405115226904551
2018,2018-07-25,206,2018_18,5TM,5TM Moisture/Temp,15,soilT_C,23.300000111262005
2018,2018-07-25,206,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.23440890635053316
2018,2018-07-25,206,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,21.708333333333332
2018,2018-07-25,206,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.1818889652689298
2018,2018-07-25,206,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,21.62500007947286
2018,2018-07-25,206,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.262641005218029
2018,2018-07-25,206,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,22.449999968210857
2018,2018-07-25,206,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.17370931804180145
2018,2018-07-25,206,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,22.891666650772095
2018,2018-07-25,206,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.27723416561881703
2018,2018-07-25,206,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,21.233333269755047
2018,2018-07-25,206,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.2422704634567102
2018,2018-07-25,206,2018_24,5TM,5TE Moisture/Temp/EC,45,mS/cm EC Bulk,23.100000381469727
2018,2018-07-25,206,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,21.462500015894573
2018,2018-07-25,206,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.33524437559147674
2018,2018-07-25,206,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,22.208333015441895
2018,2018-07-25,206,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.16875458136200905
2018,2018-07-25,206,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,22.637499888737995
2018,2018-07-25,206,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.2843174704660972
2018,2018-07-25,206,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.88333288828532
2018,2018-07-25,206,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.272673341135184
2018,2018-07-25,206,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.891666253407795
2018,2018-07-25,206,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.3183684361477693
2018,2018-07-25,206,2018_34,5TM,5TM Moisture/Temp,15,soilT_C,22.87500015894572
2018,2018-07-25,206,2018_34,5TM,5TM Moisture/Temp,15,soilVWC,0.2131467635432879
2018,2018-07-25,206,2018_34,5TM,5TM Moisture/Temp,15,soilT_C,23.00000007947286
2018,2018-07-25,206,2018_34,5TM,5TM Moisture/Temp,15,soilVWC,0.3076717493434747
2018,2018-07-25,206,2018_34,5TM,5TM Moisture/Temp,45,soilT_C,22.091667016347248
2018,2018-07-25,206,2018_34,5TM,5TM Moisture/Temp,45,soilVWC,0.26135073105494183
2018,2018-07-25,206,2018_34,5TM,5TM Moisture/Temp,45,soilT_C,22.12500023841858
2018,2018-07-25,206,2018_34,5TM,5TM Moisture/Temp,45,soilVWC,0.33424805228908855
2018,2018-07-25,206,2018_37,5TM,5TM Moisture/Temp,15,soilT_C,22.14999993642171
2018,2018-07-25,206,2018_37,5TM,5TM Moisture/Temp,15,soilVWC,0.14358549689253172
2018,2018-07-25,206,2018_37,5TM,5TM Moisture/Temp,15,soilT_C,22.550000031789143
2018,2018-07-25,206,2018_37,5TM,5TM Moisture/Temp,15,soilVWC,0.25213702333470184
2018,2018-07-25,206,2018_37,5TM,5TM Moisture/Temp,45,soilT_C,20.858333269755047
2018,2018-07-25,206,2018_37,5TM,5TM Moisture/Temp,45,soilVWC,0.18036924178401628
2018,2018-07-25,206,2018_37,5TM,5TM Moisture/Temp,45,soilT_C,20.77916669845581
2018,2018-07-25,206,2018_37,5TM,5TM Moisture/Temp,45,soilVWC,0.24718942555288473
2018,2018-07-25,206,2018_44,5TM,5TM Moisture/Temp,15,soilT_C,22.56666660308838
2018,2018-07-25,206,2018_44,5TM,5TM Moisture/Temp,15,soilVWC,0.2981789732972781
2018,2018-07-25,206,2018_44,5TM,5TM Moisture/Temp,15,soilT_C,22.800000031789143
2018,2018-07-25,206,2018_44,5TM,5TM Moisture/Temp,15,soilVWC,0.34683892503380775
2018,2018-07-25,206,2018_44,5TM,5TM Moisture/Temp,45,soilT_C,21.399999618530273
2018,2018-07-25,206,2018_44,5TM,5TM Moisture/Temp,45,soilVWC,0.33407215774059296
2018,2018-07-25,206,2018_44,5TM,5TM Moisture/Temp,45,soilT_C,21.5583332379659
2018,2018-07-25,206,2018_44,5TM,5TM Moisture/Temp,45,soilVWC,0.3932982124388218
2018,2018-07-25,206,2018_46,5TM,5TM Moisture/Temp,15,soilT_C,22.43333355585734
2018,2018-07-25,206,2018_46,5TM,5TM Moisture/Temp,15,soilVWC,0.1619311422109604
2018,2018-07-25,206,2018_46,5TM,5TM Moisture/Temp,15,soilT_C,23.06250015894572
2018,2018-07-25,206,2018_46,5TM,5TM Moisture/Temp,15,soilVWC,0.24561357125639915
2018,2018-07-25,206,2018_46,5TM,5TM Moisture/Temp,45,soilT_C,21.608333746592205
2018,2018-07-25,206,2018_46,5TM,5TM Moisture/Temp,45,soilVWC,0.21886955574154854
2018,2018-07-25,206,2018_46,5TM,5TM Moisture/Temp,45,soilT_C,21.708333174387615
2018,2018-07-25,206,2018_46,5TM,5TM Moisture/Temp,45,soilVWC,0.27816118610401946
2018,2018-07-26,207,2018_13,5TM,5TM Moisture/Temp,15,soilT_C,21.94166660308838
2018,2018-07-26,207,2018_13,5TM,5TM Moisture/Temp,15,soilVWC,0.18051096921165785
2018,2018-07-26,207,2018_13,5TM,5TM Moisture/Temp,15,soilT_C,22.083333333333332
2018,2018-07-26,207,2018_13,5TM,5TM Moisture/Temp,15,soilVWC,0.22375012499590716
2018,2018-07-26,207,2018_13,5TM,5TM Moisture/Temp,45,soilT_C,21.791666666666668
2018,2018-07-26,207,2018_13,5TM,5TM Moisture/Temp,45,soilVWC,0.17084411780039468
2018,2018-07-26,207,2018_13,5TM,5TM Moisture/Temp,45,soilT_C,21.883333285649616
2018,2018-07-26,207,2018_13,5TM,5TM Moisture/Temp,45,soilVWC,0.24776042625308037
2018,2018-07-26,207,2018_18,5TM,5TM Moisture/Temp,15,soilT_C,22.55833339691162
2018,2018-07-26,207,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.13582735260327658
2018,2018-07-26,207,2018_18,5TM,5TM Moisture/Temp,15,soilT_C,22.545833349227905
2018,2018-07-26,207,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.21894769743084908
2018,2018-07-26,207,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,21.608333746592205
2018,2018-07-26,207,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.17637303347388902
2018,2018-07-26,207,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,21.512500047683716
2018,2018-07-26,207,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.25790400120119256
2018,2018-07-26,207,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,22.09999990463257
2018,2018-07-26,207,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.17310625314712524
2018,2018-07-26,207,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,22.22499990463257
2018,2018-07-26,207,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.2635914261142413
2018,2018-07-26,207,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,21.133333841959637
2018,2018-07-26,207,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.23345741629600525
2018,2018-07-26,207,2018_24,5TM,5TE Moisture/Temp/EC,45,mS/cm EC Bulk,23.100000381469727
2018,2018-07-26,207,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,21.241666952768963
2018,2018-07-26,207,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.32962505146861076
2018,2018-07-26,207,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,21.416666666666668
2018,2018-07-26,207,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.16182894259691238
2018,2018-07-26,207,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,21.912499984105427
2018,2018-07-26,207,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.2667350446184476
2018,2018-07-26,207,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.799999713897705
2018,2018-07-26,207,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.2677934840321541
2018,2018-07-26,207,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.854166348775227
2018,2018-07-26,207,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.31549717113375664
2018,2018-07-26,207,2018_34,5TM,5TM Moisture/Temp,15,soilT_C,22.46666669845581
2018,2018-07-26,207,2018_34,5TM,5TM Moisture/Temp,15,soilVWC,0.2059390569726626
2018,2018-07-26,207,2018_34,5TM,5TM Moisture/Temp,15,soilT_C,22.39999993642171
2018,2018-07-26,207,2018_34,5TM,5TM Moisture/Temp,15,soilVWC,0.2914205553630988
2018,2018-07-26,207,2018_34,5TM,5TM Moisture/Temp,45,soilT_C,21.96666653951009
2018,2018-07-26,207,2018_34,5TM,5TM Moisture/Temp,45,soilVWC,0.247003344198068
2018,2018-07-26,207,2018_34,5TM,5TM Moisture/Temp,45,soilT_C,21.875
2018,2018-07-26,207,2018_34,5TM,5TM Moisture/Temp,45,soilVWC,0.32856448615590733
2018,2018-07-26,207,2018_37,5TM,5TM Moisture/Temp,15,soilT_C,21.733333269755047
2018,2018-07-26,207,2018_37,5TM,5TM Moisture/Temp,15,soilVWC,0.13918283209204674
2018,2018-07-26,207,2018_37,5TM,5TM Moisture/Temp,15,soilT_C,21.779166618982952
2018,2018-07-26,207,2018_37,5TM,5TM Moisture/Temp,15,soilVWC,0.2443354483693838
2018,2018-07-26,207,2018_37,5TM,5TM Moisture/Temp,45,soilT_C,20.758333206176758
2018,2018-07-26,207,2018_37,5TM,5TM Moisture/Temp,45,soilVWC,0.17555121580759683
2018,2018-07-26,207,2018_37,5TM,5TM Moisture/Temp,45,soilT_C,20.650000015894573
2018,2018-07-26,207,2018_37,5TM,5TM Moisture/Temp,45,soilVWC,0.2434526470800241
2018,2018-07-26,207,2018_44,5TM,5TM Moisture/Temp,15,soilT_C,21.8166667620341
2018,2018-07-26,207,2018_44,5TM,5TM Moisture/Temp,15,soilVWC,0.307425598303477
2018,2018-07-26,207,2018_44,5TM,5TM Moisture/Temp,15,soilT_C,22.22083346048991
2018,2018-07-26,207,2018_44,5TM,5TM Moisture/Temp,15,soilVWC,0.3322153960665067
2018,2018-07-26,207,2018_44,5TM,5TM Moisture/Temp,45,soilT_C,21.224999745686848
2018,2018-07-26,207,2018_44,5TM,5TM Moisture/Temp,45,soilVWC,0.33039972682793933
2018,2018-07-26,207,2018_44,5TM,5TM Moisture/Temp,45,soilT_C,21.329166412353516
2018,2018-07-26,207,2018_44,5TM,5TM Moisture/Temp,45,soilVWC,0.3759268522262573
2018,2018-07-26,207,2018_46,5TM,5TM Moisture/Temp,15,soilT_C,22.016666571299236
2018,2018-07-26,207,2018_46,5TM,5TM Moisture/Temp,15,soilVWC,0.15671156843503317
2018,2018-07-26,207,2018_46,5TM,5TM Moisture/Temp,15,soilT_C,22.420833269755047
2018,2018-07-26,207,2018_46,5TM,5TM Moisture/Temp,15,soilVWC,0.22130279118816057
2018,2018-07-26,207,2018_46,5TM,5TM Moisture/Temp,45,soilT_C,21.449999809265137
2018,2018-07-26,207,2018_46,5TM,5TM Moisture/Temp,45,soilVWC,0.21428205197056135
2018,2018-07-26,207,2018_46,5TM,5TM Moisture/Temp,45,soilT_C,21.604166507720947
2018,2018-07-26,207,2018_46,5TM,5TM Moisture/Temp,45,soilVWC,0.2753447499126196
2018,2018-07-27,208,2018_13,5TM,5TM Moisture/Temp,15,soilT_C,20.641666730244953
2018,2018-07-27,208,2018_13,5TM,5TM Moisture/Temp,15,soilVWC,0.1620399778087934
2018,2018-07-27,208,2018_13,5TM,5TM Moisture/Temp,15,soilT_C,21.08750009536743
2018,2018-07-27,208,2018_13,5TM,5TM Moisture/Temp,15,soilVWC,0.21018155788381895
2018,2018-07-27,208,2018_13,5TM,5TM Moisture/Temp,45,soilT_C,21.28333346048991
2018,2018-07-27,208,2018_13,5TM,5TM Moisture/Temp,45,soilVWC,0.16610617190599442
2018,2018-07-27,208,2018_13,5TM,5TM Moisture/Temp,45,soilT_C,21.36666663487752
2018,2018-07-27,208,2018_13,5TM,5TM Moisture/Temp,45,soilVWC,0.22396806130806604
2018,2018-07-27,208,2018_18,5TM,5TM Moisture/Temp,15,soilT_C,21.19166628519694
2018,2018-07-27,208,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.1346676585574945
2018,2018-07-27,208,2018_18,5TM,5TM Moisture/Temp,15,soilT_C,21.545833110809326
2018,2018-07-27,208,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.20427869446575642
2018,2018-07-27,208,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,21.25
2018,2018-07-27,208,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.17076155046621957
2018,2018-07-27,208,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,21.179166714350384
2018,2018-07-27,208,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.25208237767219543
2018,2018-07-27,208,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,20.833333174387615
2018,2018-07-27,208,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.1684849945207437
2018,2018-07-27,208,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,21.22083330154419
2018,2018-07-27,208,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.25604930085440475
2018,2018-07-27,208,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,20.824999968210857
2018,2018-07-27,208,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.22537952413161597
2018,2018-07-27,208,2018_24,5TM,5TE Moisture/Temp/EC,45,mS/cm EC Bulk,23.100000381469727
2018,2018-07-27,208,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,20.887499888737995
2018,2018-07-27,208,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.31382782757282257
2018,2018-07-27,208,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,20.050000031789143
2018,2018-07-27,208,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.1576861316959063
2018,2018-07-27,208,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,21.02916677792867
2018,2018-07-27,208,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.24063402911027273
2018,2018-07-27,208,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.458333492279053
2018,2018-07-27,208,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.255307969947656
2018,2018-07-27,208,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.583333412806194
2018,2018-07-27,208,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.3084549543758233
2018,2018-07-27,208,2018_34,5TM,5TM Moisture/Temp,15,soilT_C,21.35000006357829
2018,2018-07-27,208,2018_34,5TM,5TM Moisture/Temp,15,soilVWC,0.2029005028307438
2018,2018-07-27,208,2018_34,5TM,5TM Moisture/Temp,15,soilT_C,21.495833317438763
2018,2018-07-27,208,2018_34,5TM,5TM Moisture/Temp,15,soilVWC,0.2869595965991418
2018,2018-07-27,208,2018_34,5TM,5TM Moisture/Temp,45,soilT_C,21.549999554951984
2018,2018-07-27,208,2018_34,5TM,5TM Moisture/Temp,45,soilVWC,0.24376993253827095
2018,2018-07-27,208,2018_34,5TM,5TM Moisture/Temp,45,soilT_C,21.424999872843426
2018,2018-07-27,208,2018_34,5TM,5TM Moisture/Temp,45,soilVWC,0.3134339917451143
2018,2018-07-27,208,2018_37,5TM,5TM Moisture/Temp,15,soilT_C,20.374999682108562
2018,2018-07-27,208,2018_37,5TM,5TM Moisture/Temp,15,soilVWC,0.137706329425176
2018,2018-07-27,208,2018_37,5TM,5TM Moisture/Temp,15,soilT_C,20.795833031336468
2018,2018-07-27,208,2018_37,5TM,5TM Moisture/Temp,15,soilVWC,0.22324593737721443
2018,2018-07-27,208,2018_37,5TM,5TM Moisture/Temp,45,soilT_C,20.3166667620341
2018,2018-07-27,208,2018_37,5TM,5TM Moisture/Temp,45,soilVWC,0.17531812811891237
2018,2018-07-27,208,2018_37,5TM,5TM Moisture/Temp,45,soilT_C,20.258333444595337
2018,2018-07-27,208,2018_37,5TM,5TM Moisture/Temp,45,soilVWC,0.24279972724616528
2018,2018-07-27,208,2018_44,5TM,5TM Moisture/Temp,15,soilT_C,20.641666571299236
2018,2018-07-27,208,2018_44,5TM,5TM Moisture/Temp,15,soilVWC,0.29999274512132007
2018,2018-07-27,208,2018_44,5TM,5TM Moisture/Temp,15,soilT_C,21.412499984105427
2018,2018-07-27,208,2018_44,5TM,5TM Moisture/Temp,15,soilVWC,0.326161486407121
2018,2018-07-27,208,2018_44,5TM,5TM Moisture/Temp,45,soilT_C,20.74999984105428
2018,2018-07-27,208,2018_44,5TM,5TM Moisture/Temp,45,soilVWC,0.3278832236925761
2018,2018-07-27,208,2018_44,5TM,5TM Moisture/Temp,45,soilT_C,20.958333253860474
2018,2018-07-27,208,2018_44,5TM,5TM Moisture/Temp,45,soilVWC,0.36907228579123813
2018,2018-07-27,208,2018_46,5TM,5TM Moisture/Temp,15,soilT_C,20.716666380564373
2018,2018-07-27,208,2018_46,5TM,5TM Moisture/Temp,15,soilVWC,0.15626268958052
2018,2018-07-27,208,2018_46,5TM,5TM Moisture/Temp,15,soilT_C,21.549999872843426
2018,2018-07-27,208,2018_46,5TM,5TM Moisture/Temp,15,soilVWC,0.20846459083259106
2018,2018-07-27,208,2018_46,5TM,5TM Moisture/Temp,45,soilT_C,21.083333015441895
2018,2018-07-27,208,2018_46,5TM,5TM Moisture/Temp,45,soilVWC,0.21197709689537683
2018,2018-07-27,208,2018_46,5TM,5TM Moisture/Temp,45,soilT_C,21.304166555404663
2018,2018-07-27,208,2018_46,5TM,5TM Moisture/Temp,45,soilVWC,0.2706075770159562
2018,2018-07-28,209,2018_13,5TM,5TM Moisture/Temp,15,soilT_C,20.174999872843426
2018,2018-07-28,209,2018_13,5TM,5TM Moisture/Temp,15,soilVWC,0.15161497394243875
2018,2018-07-28,209,2018_13,5TM,5TM Moisture/Temp,15,soilT_C,20.841666618982952
2018,2018-07-28,209,2018_13,5TM,5TM Moisture/Temp,15,soilVWC,0.20254887143770853
2018,2018-07-28,209,2018_13,5TM,5TM Moisture/Temp,45,soilT_C,20.77500009536743
2018,2018-07-28,209,2018_13,5TM,5TM Moisture/Temp,45,soilVWC,0.16443462669849396
2018,2018-07-28,209,2018_13,5TM,5TM Moisture/Temp,45,soilT_C,20.96250009536743
2018,2018-07-28,209,2018_13,5TM,5TM Moisture/Temp,45,soilVWC,0.20736463678379854
2018,2018-07-28,209,2018_18,5TM,5TM Moisture/Temp,15,soilT_C,20.641666571299236
2018,2018-07-28,209,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.13383280982573828
2018,2018-07-28,209,2018_18,5TM,5TM Moisture/Temp,15,soilT_C,21.262499888737995
2018,2018-07-28,209,2018_18,5TM,5TM Moisture/Temp,15,soilVWC,0.19310427767535052
2018,2018-07-28,209,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,20.78333330154419
2018,2018-07-28,209,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.16401452074448267
2018,2018-07-28,209,2018_18,5TM,5TM Moisture/Temp,45,soilT_C,20.824999729792278
2018,2018-07-28,209,2018_18,5TM,5TM Moisture/Temp,45,soilVWC,0.23950745289524397
2018,2018-07-28,209,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,20.40000009536743
2018,2018-07-28,209,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.16716218491395315
2018,2018-07-28,209,2018_24,5TM,5TM Moisture/Temp,15,soilT_C,20.945833444595337
2018,2018-07-28,209,2018_24,5TM,5TM Moisture/Temp,15,soilVWC,0.25200723111629486
2018,2018-07-28,209,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,20.375
2018,2018-07-28,209,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.21787028883894285
2018,2018-07-28,209,2018_24,5TM,5TE Moisture/Temp/EC,45,mS/cm EC Bulk,23.100000381469727
2018,2018-07-28,209,2018_24,5TM,5TE Moisture/Temp/EC,45,soilT_C,20.50000007947286
2018,2018-07-28,209,2018_24,5TM,5TE Moisture/Temp/EC,45,soilVWC,0.2949726910640796
2018,2018-07-28,209,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,19.88333336512248
2018,2018-07-28,209,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.1551496684551239
2018,2018-07-28,209,2018_28,5TM,5TM Moisture/Temp,15,soilT_C,20.854166587193806
2018,2018-07-28,209,2018_28,5TM,5TM Moisture/Temp,15,soilVWC,0.2262581984202067
2018,2018-07-28,209,2018_28,5TM,5TM Moisture/Temp,45,soilT_C,20.050000190734863
2018,2018-07-28,209,2018_28,5TM,5TM Moisture/Temp,45,soilVWC,0.2380614330371221
