year,date,samp_doy,plot,trt,soilpair_YN,soilmois_g.g,depth_cm,resis_kPa,block,samp_ID
2018,2018-05-10,130,46,C4,N,NA,10.16,379.2118,NA,NA
2019,2018-05-10,130,43,C4,N,NA,10.16,379.2118,NA,NA
2012,2018-05-10,130,41,C4,N,NA,12.7,310.2642,NA,NA
2013,2018-05-10,130,49,C4,N,NA,12.7,310.2642,NA,NA
2014,2018-05-10,130,46,C4,N,NA,12.7,310.2642,NA,NA
2015,2018-05-10,130,43,C4,N,NA,12.7,310.2642,NA,NA
2016,2018-05-10,130,41,C4,N,NA,12.7,310.2642,NA,NA
2017,2018-05-10,130,49,C4,N,NA,12.7,310.2642,NA,NA
2018,2018-05-10,130,46,C4,N,NA,12.7,310.2642,NA,NA
2019,2018-05-10,130,43,C4,N,NA,12.7,310.2642,NA,NA
2012,2018-05-10,130,41,C4,N,NA,15.24,344.738,NA,NA
2013,2018-05-10,130,49,C4,N,NA,15.24,344.738,NA,NA
2014,2018-05-10,130,46,C4,N,NA,15.24,344.738,NA,NA
2015,2018-05-10,130,43,C4,N,NA,15.24,344.738,NA,NA
2016,2018-05-10,130,41,C4,N,NA,15.24,344.738,NA,NA
2017,2018-05-10,130,49,C4,N,NA,15.24,344.738,NA,NA
2018,2018-05-10,130,46,C4,N,NA,15.24,344.738,NA,NA
2019,2018-05-10,130,43,C4,N,NA,15.24,344.738,NA,NA
2012,2018-05-10,130,41,C4,N,NA,17.78,344.738,NA,NA
2013,2018-05-10,130,49,C4,N,NA,17.78,344.738,NA,NA
2014,2018-05-10,130,46,C4,N,NA,17.78,344.738,NA,NA
2015,2018-05-10,130,43,C4,N,NA,17.78,344.738,NA,NA
2016,2018-05-10,130,41,C4,N,NA,17.78,344.738,NA,NA
2017,2018-05-10,130,49,C4,N,NA,17.78,344.738,NA,NA
2018,2018-05-10,130,46,C4,N,NA,17.78,344.738,NA,NA
2019,2018-05-10,130,43,C4,N,NA,17.78,344.738,NA,NA
2012,2018-05-10,130,41,C4,N,NA,20.32,379.2118,NA,NA
2013,2018-05-10,130,49,C4,N,NA,20.32,379.2118,NA,NA
2014,2018-05-10,130,46,C4,N,NA,20.32,379.2118,NA,NA
2015,2018-05-10,130,43,C4,N,NA,20.32,379.2118,NA,NA
2016,2018-05-10,130,41,C4,N,NA,20.32,379.2118,NA,NA
2017,2018-05-10,130,49,C4,N,NA,20.32,379.2118,NA,NA
2018,2018-05-10,130,46,C4,N,NA,20.32,379.2118,NA,NA
2019,2018-05-10,130,43,C4,N,NA,20.32,379.2118,NA,NA
2012,2018-05-10,130,41,C4,N,NA,22.86,379.2118,NA,NA
2013,2018-05-10,130,49,C4,N,NA,22.86,379.2118,NA,NA
2014,2018-05-10,130,46,C4,N,NA,22.86,379.2118,NA,NA
2015,2018-05-10,130,43,C4,N,NA,22.86,379.2118,NA,NA
2016,2018-05-10,130,41,C4,N,NA,22.86,379.2118,NA,NA
2017,2018-05-10,130,49,C4,N,NA,22.86,379.2118,NA,NA
2018,2018-05-10,130,46,C4,N,NA,22.86,379.2118,NA,NA
2019,2018-05-10,130,43,C4,N,NA,22.86,379.2118,NA,NA
2012,2018-05-10,130,41,C4,N,NA,25.4,482.6332,NA,NA
2013,2018-05-10,130,49,C4,N,NA,25.4,482.6332,NA,NA
2014,2018-05-10,130,46,C4,N,NA,25.4,482.6332,NA,NA
2015,2018-05-10,130,43,C4,N,NA,25.4,482.6332,NA,NA
2016,2018-05-10,130,41,C4,N,NA,25.4,482.6332,NA,NA
2017,2018-05-10,130,49,C4,N,NA,25.4,482.6332,NA,NA
2018,2018-05-10,130,46,C4,N,NA,25.4,482.6332,NA,NA
2019,2018-05-10,130,43,C4,N,NA,25.4,482.6332,NA,NA
2012,2018-05-10,130,41,C4,N,NA,27.94,930.7926,NA,NA
2013,2018-05-10,130,49,C4,N,NA,27.94,930.7926,NA,NA
2014,2018-05-10,130,46,C4,N,NA,27.94,930.7926,NA,NA
2015,2018-05-10,130,43,C4,N,NA,27.94,930.7926,NA,NA
2016,2018-05-10,130,41,C4,N,NA,27.94,930.7926,NA,NA
2017,2018-05-10,130,49,C4,N,NA,27.94,930.7926,NA,NA
2018,2018-05-10,130,46,C4,N,NA,27.94,930.7926,NA,NA
2019,2018-05-10,130,43,C4,N,NA,27.94,930.7926,NA,NA
2012,2018-05-10,130,41,C4,N,NA,30.48,1103.1616,NA,NA
2013,2018-05-10,130,49,C4,N,NA,30.48,1103.1616,NA,NA
2014,2018-05-10,130,46,C4,N,NA,30.48,1103.1616,NA,NA
2015,2018-05-10,130,43,C4,N,NA,30.48,1103.1616,NA,NA
2016,2018-05-10,130,41,C4,N,NA,30.48,1103.1616,NA,NA
2017,2018-05-10,130,49,C4,N,NA,30.48,1103.1616,NA,NA
2018,2018-05-10,130,46,C4,N,NA,30.48,1103.1616,NA,NA
2019,2018-05-10,130,43,C4,N,NA,30.48,1103.1616,NA,NA
2012,2018-05-10,130,41,C4,N,NA,33.02,1103.1616,NA,NA
2013,2018-05-10,130,49,C4,N,NA,33.02,1103.1616,NA,NA
2014,2018-05-10,130,46,C4,N,NA,33.02,1103.1616,NA,NA
2015,2018-05-10,130,43,C4,N,NA,33.02,1103.1616,NA,NA
2016,2018-05-10,130,41,C4,N,NA,33.02,1103.1616,NA,NA
2017,2018-05-10,130,49,C4,N,NA,33.02,1103.1616,NA,NA
2018,2018-05-10,130,46,C4,N,NA,33.02,1103.1616,NA,NA
2019,2018-05-10,130,43,C4,N,NA,33.02,1103.1616,NA,NA
2012,2018-05-10,130,41,C4,N,NA,35.56,1068.6878,NA,NA
2013,2018-05-10,130,49,C4,N,NA,35.56,1068.6878,NA,NA
2014,2018-05-10,130,46,C4,N,NA,35.56,1068.6878,NA,NA
2015,2018-05-10,130,43,C4,N,NA,35.56,1068.6878,NA,NA
2016,2018-05-10,130,41,C4,N,NA,35.56,1068.6878,NA,NA
2017,2018-05-10,130,49,C4,N,NA,35.56,1068.6878,NA,NA
2018,2018-05-10,130,46,C4,N,NA,35.56,1068.6878,NA,NA
2019,2018-05-10,130,43,C4,N,NA,35.56,1068.6878,NA,NA
2012,2018-05-10,130,41,C4,N,NA,38.1,965.2664,NA,NA
2013,2018-05-10,130,49,C4,N,NA,38.1,965.2664,NA,NA
2014,2018-05-10,130,46,C4,N,NA,38.1,965.2664,NA,NA
2015,2018-05-10,130,43,C4,N,NA,38.1,965.2664,NA,NA
2016,2018-05-10,130,41,C4,N,NA,38.1,965.2664,NA,NA
2017,2018-05-10,130,49,C4,N,NA,38.1,965.2664,NA,NA
2018,2018-05-10,130,46,C4,N,NA,38.1,965.2664,NA,NA
2019,2018-05-10,130,43,C4,N,NA,38.1,965.2664,NA,NA
2012,2018-05-10,130,41,C4,N,NA,40.64,965.2664,NA,NA
2013,2018-05-10,130,49,C4,N,NA,40.64,965.2664,NA,NA
2014,2018-05-10,130,46,C4,N,NA,40.64,965.2664,NA,NA
2015,2018-05-10,130,43,C4,N,NA,40.64,965.2664,NA,NA
2016,2018-05-10,130,41,C4,N,NA,40.64,965.2664,NA,NA
2017,2018-05-10,130,49,C4,N,NA,40.64,965.2664,NA,NA
2018,2018-05-10,130,46,C4,N,NA,40.64,965.2664,NA,NA
2019,2018-05-10,130,43,C4,N,NA,40.64,965.2664,NA,NA
2012,2018-05-10,130,41,C4,N,NA,43.18,930.7926,NA,NA
2013,2018-05-10,130,49,C4,N,NA,43.18,930.7926,NA,NA
2014,2018-05-10,130,46,C4,N,NA,43.18,930.7926,NA,NA
2015,2018-05-10,130,43,C4,N,NA,43.18,930.7926,NA,NA
2016,2018-05-10,130,41,C4,N,NA,43.18,930.7926,NA,NA
2017,2018-05-10,130,49,C4,N,NA,43.18,930.7926,NA,NA
2018,2018-05-10,130,46,C4,N,NA,43.18,930.7926,NA,NA
2019,2018-05-10,130,43,C4,N,NA,43.18,930.7926,NA,NA
2012,2018-05-10,130,41,C4,N,NA,45.72,930.7926,NA,NA
2013,2018-05-10,130,49,C4,N,NA,45.72,930.7926,NA,NA
2014,2018-05-10,130,46,C4,N,NA,45.72,930.7926,NA,NA
2015,2018-05-10,130,43,C4,N,NA,45.72,930.7926,NA,NA
2016,2018-05-10,130,41,C4,N,NA,45.72,930.7926,NA,NA
2017,2018-05-10,130,49,C4,N,NA,45.72,930.7926,NA,NA
2018,2018-05-10,130,46,C4,N,NA,45.72,930.7926,NA,NA
2019,2018-05-10,130,43,C4,N,NA,45.72,930.7926,NA,NA
2012,2018-05-10,130,41,C4,N,NA,0,0,NA,NA
2013,2018-05-10,130,49,C4,N,NA,0,0,NA,NA
2014,2018-05-10,130,46,C4,N,NA,0,0,NA,NA
2015,2018-05-10,130,43,C4,N,NA,0,0,NA,NA
2016,2018-05-10,130,41,C4,N,NA,0,0,NA,NA
2017,2018-05-10,130,49,C4,N,NA,0,0,NA,NA
2018,2018-05-10,130,46,C4,N,NA,0,0,NA,NA
2019,2018-05-10,130,43,C4,N,NA,0,0,NA,NA
2012,2018-05-10,130,41,C4,N,NA,2.54,34.4738,NA,NA
2013,2018-05-10,130,49,C4,N,NA,2.54,34.4738,NA,NA
2014,2018-05-10,130,46,C4,N,NA,2.54,34.4738,NA,NA
2015,2018-05-10,130,43,C4,N,NA,2.54,34.4738,NA,NA
2016,2018-05-10,130,41,C4,N,NA,2.54,34.4738,NA,NA
2017,2018-05-10,130,49,C4,N,NA,2.54,34.4738,NA,NA
2018,2018-05-10,130,46,C4,N,NA,2.54,34.4738,NA,NA
2019,2018-05-10,130,43,C4,N,NA,2.54,34.4738,NA,NA
2012,2018-05-10,130,41,C4,N,NA,5.08,103.42139999999999,NA,NA
2013,2018-05-10,130,49,C4,N,NA,5.08,103.42139999999999,NA,NA
2014,2018-05-10,130,46,C4,N,NA,5.08,103.42139999999999,NA,NA
2015,2018-05-10,130,43,C4,N,NA,5.08,103.42139999999999,NA,NA
2016,2018-05-10,130,41,C4,N,NA,5.08,103.42139999999999,NA,NA
2017,2018-05-10,130,49,C4,N,NA,5.08,103.42139999999999,NA,NA
2018,2018-05-10,130,46,C4,N,NA,5.08,103.42139999999999,NA,NA
2019,2018-05-10,130,43,C4,N,NA,5.08,103.42139999999999,NA,NA
2012,2018-05-10,130,41,C4,N,NA,7.62,206.84279999999998,NA,NA
2013,2018-05-10,130,49,C4,N,NA,7.62,206.84279999999998,NA,NA
2014,2018-05-10,130,46,C4,N,NA,7.62,206.84279999999998,NA,NA
2015,2018-05-10,130,43,C4,N,NA,7.62,206.84279999999998,NA,NA
2016,2018-05-10,130,41,C4,N,NA,7.62,206.84279999999998,NA,NA
2017,2018-05-10,130,49,C4,N,NA,7.62,206.84279999999998,NA,NA
2018,2018-05-10,130,46,C4,N,NA,7.62,206.84279999999998,NA,NA
2019,2018-05-10,130,43,C4,N,NA,7.62,206.84279999999998,NA,NA
2012,2018-05-10,130,41,C4,N,NA,10.16,379.2118,NA,NA
2013,2018-05-10,130,49,C4,N,NA,10.16,379.2118,NA,NA
2014,2018-05-10,130,46,C4,N,NA,10.16,379.2118,NA,NA
2015,2018-05-10,130,43,C4,N,NA,10.16,379.2118,NA,NA
2016,2018-05-10,130,41,C4,N,NA,10.16,379.2118,NA,NA
2017,2018-05-10,130,49,C4,N,NA,10.16,379.2118,NA,NA
2018,2018-05-10,130,46,C4,N,NA,10.16,379.2118,NA,NA
2019,2018-05-10,130,43,C4,N,NA,10.16,379.2118,NA,NA
2012,2018-05-10,130,41,C4,N,NA,12.7,344.738,NA,NA
2013,2018-05-10,130,49,C4,N,NA,12.7,344.738,NA,NA
2014,2018-05-10,130,46,C4,N,NA,12.7,344.738,NA,NA
2015,2018-05-10,130,43,C4,N,NA,12.7,344.738,NA,NA
2016,2018-05-10,130,41,C4,N,NA,12.7,344.738,NA,NA
2017,2018-05-10,130,49,C4,N,NA,12.7,344.738,NA,NA
2018,2018-05-10,130,46,C4,N,NA,12.7,344.738,NA,NA
2019,2018-05-10,130,43,C4,N,NA,12.7,344.738,NA,NA
2012,2018-05-10,130,41,C4,N,NA,15.24,344.738,NA,NA
2013,2018-05-10,130,49,C4,N,NA,15.24,344.738,NA,NA
2014,2018-05-10,130,46,C4,N,NA,15.24,344.738,NA,NA
2015,2018-05-10,130,43,C4,N,NA,15.24,344.738,NA,NA
2016,2018-05-10,130,41,C4,N,NA,15.24,344.738,NA,NA
2017,2018-05-10,130,49,C4,N,NA,15.24,344.738,NA,NA
2018,2018-05-10,130,46,C4,N,NA,15.24,344.738,NA,NA
2019,2018-05-10,130,43,C4,N,NA,15.24,344.738,NA,NA
2012,2018-05-10,130,41,C4,N,NA,17.78,379.2118,NA,NA
2013,2018-05-10,130,49,C4,N,NA,17.78,379.2118,NA,NA
2014,2018-05-10,130,46,C4,N,NA,17.78,379.2118,NA,NA
2015,2018-05-10,130,43,C4,N,NA,17.78,379.2118,NA,NA
2016,2018-05-10,130,41,C4,N,NA,17.78,379.2118,NA,NA
2017,2018-05-10,130,49,C4,N,NA,17.78,379.2118,NA,NA
2018,2018-05-10,130,46,C4,N,NA,17.78,379.2118,NA,NA
2019,2018-05-10,130,43,C4,N,NA,17.78,379.2118,NA,NA
2012,2018-05-10,130,41,C4,N,NA,20.32,379.2118,NA,NA
2013,2018-05-10,130,49,C4,N,NA,20.32,379.2118,NA,NA
2014,2018-05-10,130,46,C4,N,NA,20.32,379.2118,NA,NA
2015,2018-05-10,130,43,C4,N,NA,20.32,379.2118,NA,NA
2016,2018-05-10,130,41,C4,N,NA,20.32,379.2118,NA,NA
2017,2018-05-10,130,49,C4,N,NA,20.32,379.2118,NA,NA
2018,2018-05-10,130,46,C4,N,NA,20.32,379.2118,NA,NA
2019,2018-05-10,130,43,C4,N,NA,20.32,379.2118,NA,NA
2012,2018-05-10,130,41,C4,N,NA,22.86,344.738,NA,NA
2013,2018-05-10,130,49,C4,N,NA,22.86,344.738,NA,NA
2014,2018-05-10,130,46,C4,N,NA,22.86,344.738,NA,NA
2015,2018-05-10,130,43,C4,N,NA,22.86,344.738,NA,NA
2016,2018-05-10,130,41,C4,N,NA,22.86,344.738,NA,NA
2017,2018-05-10,130,49,C4,N,NA,22.86,344.738,NA,NA
2018,2018-05-10,130,46,C4,N,NA,22.86,344.738,NA,NA
2019,2018-05-10,130,43,C4,N,NA,22.86,344.738,NA,NA
2012,2018-05-10,130,41,C4,N,NA,25.4,344.738,NA,NA
2013,2018-05-10,130,49,C4,N,NA,25.4,344.738,NA,NA
2014,2018-05-10,130,46,C4,N,NA,25.4,344.738,NA,NA
2015,2018-05-10,130,43,C4,N,NA,25.4,344.738,NA,NA
2016,2018-05-10,130,41,C4,N,NA,25.4,344.738,NA,NA
2017,2018-05-10,130,49,C4,N,NA,25.4,344.738,NA,NA
2018,2018-05-10,130,46,C4,N,NA,25.4,344.738,NA,NA
2019,2018-05-10,130,43,C4,N,NA,25.4,344.738,NA,NA
2012,2018-05-10,130,41,C4,N,NA,27.94,241.3166,NA,NA
2013,2018-05-10,130,49,C4,N,NA,27.94,241.3166,NA,NA
2014,2018-05-10,130,46,C4,N,NA,27.94,241.3166,NA,NA
2015,2018-05-10,130,43,C4,N,NA,27.94,241.3166,NA,NA
2016,2018-05-10,130,41,C4,N,NA,27.94,241.3166,NA,NA
2017,2018-05-10,130,49,C4,N,NA,27.94,241.3166,NA,NA
2018,2018-05-10,130,46,C4,N,NA,27.94,241.3166,NA,NA
2019,2018-05-10,130,43,C4,N,NA,27.94,241.3166,NA,NA
2012,2018-05-10,130,41,C4,N,NA,30.48,448.1594,NA,NA
2013,2018-05-10,130,49,C4,N,NA,30.48,448.1594,NA,NA
2014,2018-05-10,130,46,C4,N,NA,30.48,448.1594,NA,NA
2015,2018-05-10,130,43,C4,N,NA,30.48,448.1594,NA,NA
2016,2018-05-10,130,41,C4,N,NA,30.48,448.1594,NA,NA
2017,2018-05-10,130,49,C4,N,NA,30.48,448.1594,NA,NA
2018,2018-05-10,130,46,C4,N,NA,30.48,448.1594,NA,NA
2019,2018-05-10,130,43,C4,N,NA,30.48,448.1594,NA,NA
2012,2018-05-10,130,41,C4,N,NA,33.02,689.476,NA,NA
2013,2018-05-10,130,49,C4,N,NA,33.02,689.476,NA,NA
2014,2018-05-10,130,46,C4,N,NA,33.02,689.476,NA,NA
2015,2018-05-10,130,43,C4,N,NA,33.02,689.476,NA,NA
2016,2018-05-10,130,41,C4,N,NA,33.02,689.476,NA,NA
2017,2018-05-10,130,49,C4,N,NA,33.02,689.476,NA,NA
2018,2018-05-10,130,46,C4,N,NA,33.02,689.476,NA,NA
2019,2018-05-10,130,43,C4,N,NA,33.02,689.476,NA,NA
2012,2018-05-10,130,41,C4,N,NA,35.56,689.476,NA,NA
2013,2018-05-10,130,49,C4,N,NA,35.56,689.476,NA,NA
2014,2018-05-10,130,46,C4,N,NA,35.56,689.476,NA,NA
2015,2018-05-10,130,43,C4,N,NA,35.56,689.476,NA,NA
2016,2018-05-10,130,41,C4,N,NA,35.56,689.476,NA,NA
2017,2018-05-10,130,49,C4,N,NA,35.56,689.476,NA,NA
2018,2018-05-10,130,46,C4,N,NA,35.56,689.476,NA,NA
2019,2018-05-10,130,43,C4,N,NA,35.56,689.476,NA,NA
2012,2018-05-10,130,41,C4,N,NA,38.1,689.476,NA,NA
2013,2018-05-10,130,49,C4,N,NA,38.1,689.476,NA,NA
2014,2018-05-10,130,46,C4,N,NA,38.1,689.476,NA,NA
2015,2018-05-10,130,43,C4,N,NA,38.1,689.476,NA,NA
2016,2018-05-10,130,41,C4,N,NA,38.1,689.476,NA,NA
2017,2018-05-10,130,49,C4,N,NA,38.1,689.476,NA,NA
2018,2018-05-10,130,46,C4,N,NA,38.1,689.476,NA,NA
2019,2018-05-10,130,43,C4,N,NA,38.1,689.476,NA,NA
2012,2018-05-10,130,41,C4,N,NA,40.64,689.476,NA,NA
2013,2018-05-10,130,49,C4,N,NA,40.64,689.476,NA,NA
2014,2018-05-10,130,46,C4,N,NA,40.64,689.476,NA,NA
2015,2018-05-10,130,43,C4,N,NA,40.64,689.476,NA,NA
2016,2018-05-10,130,41,C4,N,NA,40.64,689.476,NA,NA
2017,2018-05-10,130,49,C4,N,NA,40.64,689.476,NA,NA
2018,2018-05-10,130,46,C4,N,NA,40.64,689.476,NA,NA
2019,2018-05-10,130,43,C4,N,NA,40.64,689.476,NA,NA
2012,2018-05-10,130,41,C4,N,NA,43.18,689.476,NA,NA
2013,2018-05-10,130,49,C4,N,NA,43.18,689.476,NA,NA
2014,2018-05-10,130,46,C4,N,NA,43.18,689.476,NA,NA
2015,2018-05-10,130,43,C4,N,NA,43.18,689.476,NA,NA
2016,2018-05-10,130,41,C4,N,NA,43.18,689.476,NA,NA
2017,2018-05-10,130,49,C4,N,NA,43.18,689.476,NA,NA
2018,2018-05-10,130,46,C4,N,NA,43.18,689.476,NA,NA
2019,2018-05-10,130,43,C4,N,NA,43.18,689.476,NA,NA
2012,2018-05-10,130,41,C4,N,NA,45.72,861.845,NA,NA
2013,2018-05-10,130,49,C4,N,NA,45.72,861.845,NA,NA
2014,2018-05-10,130,46,C4,N,NA,45.72,861.845,NA,NA
2015,2018-05-10,130,43,C4,N,NA,45.72,861.845,NA,NA
2016,2018-05-10,130,41,C4,N,NA,45.72,861.845,NA,NA
2017,2018-05-10,130,49,C4,N,NA,45.72,861.845,NA,NA
2018,2018-05-10,130,46,C4,N,NA,45.72,861.845,NA,NA
2019,2018-05-10,130,43,C4,N,NA,45.72,861.845,NA,NA
2012,2018-05-10,130,41,C4,N,NA,0,68.9476,NA,NA
2013,2018-05-10,130,49,C4,N,NA,0,68.9476,NA,NA
2014,2018-05-10,130,46,C4,N,NA,0,68.9476,NA,NA
2015,2018-05-10,130,43,C4,N,NA,0,68.9476,NA,NA
2016,2018-05-10,130,41,C4,N,NA,0,68.9476,NA,NA
2017,2018-05-10,130,49,C4,N,NA,0,68.9476,NA,NA
2018,2018-05-10,130,46,C4,N,NA,0,68.9476,NA,NA
2019,2018-05-10,130,43,C4,N,NA,0,68.9476,NA,NA
2012,2018-05-10,130,41,C4,N,NA,2.54,172.369,NA,NA
2013,2018-05-10,130,49,C4,N,NA,2.54,172.369,NA,NA
2014,2018-05-10,130,46,C4,N,NA,2.54,172.369,NA,NA
2015,2018-05-10,130,43,C4,N,NA,2.54,172.369,NA,NA
2016,2018-05-10,130,41,C4,N,NA,2.54,172.369,NA,NA
2017,2018-05-10,130,49,C4,N,NA,2.54,172.369,NA,NA
2018,2018-05-10,130,46,C4,N,NA,2.54,172.369,NA,NA
2019,2018-05-10,130,43,C4,N,NA,2.54,172.369,NA,NA
2012,2018-05-10,130,41,C4,N,NA,5.08,172.369,NA,NA
2013,2018-05-10,130,49,C4,N,NA,5.08,172.369,NA,NA
2014,2018-05-10,130,46,C4,N,NA,5.08,172.369,NA,NA
2015,2018-05-10,130,43,C4,N,NA,5.08,172.369,NA,NA
2016,2018-05-10,130,41,C4,N,NA,5.08,172.369,NA,NA
2017,2018-05-10,130,49,C4,N,NA,5.08,172.369,NA,NA
2018,2018-05-10,130,46,C4,N,NA,5.08,172.369,NA,NA
2019,2018-05-10,130,43,C4,N,NA,5.08,172.369,NA,NA
2012,2018-05-10,130,41,C4,N,NA,7.62,620.5284,NA,NA
2013,2018-05-10,130,49,C4,N,NA,7.62,620.5284,NA,NA
2014,2018-05-10,130,46,C4,N,NA,7.62,620.5284,NA,NA
2015,2018-05-10,130,43,C4,N,NA,7.62,620.5284,NA,NA
2016,2018-05-10,130,41,C4,N,NA,7.62,620.5284,NA,NA
2017,2018-05-10,130,49,C4,N,NA,7.62,620.5284,NA,NA
2018,2018-05-10,130,46,C4,N,NA,7.62,620.5284,NA,NA
2019,2018-05-10,130,43,C4,N,NA,7.62,620.5284,NA,NA
2012,2018-05-10,130,41,C4,N,NA,10.16,551.5808,NA,NA
2013,2018-05-10,130,49,C4,N,NA,10.16,551.5808,NA,NA
2014,2018-05-10,130,46,C4,N,NA,10.16,551.5808,NA,NA
2015,2018-05-10,130,43,C4,N,NA,10.16,551.5808,NA,NA
2016,2018-05-10,130,41,C4,N,NA,10.16,551.5808,NA,NA
2017,2018-05-10,130,49,C4,N,NA,10.16,551.5808,NA,NA
2018,2018-05-10,130,46,C4,N,NA,10.16,551.5808,NA,NA
2019,2018-05-10,130,43,C4,N,NA,10.16,551.5808,NA,NA
2012,2018-05-10,130,41,C4,N,NA,12.7,655.0022,NA,NA
2013,2018-05-10,130,49,C4,N,NA,12.7,655.0022,NA,NA
2014,2018-05-10,130,46,C4,N,NA,12.7,655.0022,NA,NA
2015,2018-05-10,130,43,C4,N,NA,12.7,655.0022,NA,NA
2016,2018-05-10,130,41,C4,N,NA,12.7,655.0022,NA,NA
2017,2018-05-10,130,49,C4,N,NA,12.7,655.0022,NA,NA
2018,2018-05-10,130,46,C4,N,NA,12.7,655.0022,NA,NA
2019,2018-05-10,130,43,C4,N,NA,12.7,655.0022,NA,NA
2012,2018-05-10,130,41,C4,N,NA,15.24,620.5284,NA,NA
2013,2018-05-10,130,49,C4,N,NA,15.24,620.5284,NA,NA
2014,2018-05-10,130,46,C4,N,NA,15.24,620.5284,NA,NA
2015,2018-05-10,130,43,C4,N,NA,15.24,620.5284,NA,NA
2016,2018-05-10,130,41,C4,N,NA,15.24,620.5284,NA,NA
2017,2018-05-10,130,49,C4,N,NA,15.24,620.5284,NA,NA
2018,2018-05-10,130,46,C4,N,NA,15.24,620.5284,NA,NA
2019,2018-05-10,130,43,C4,N,NA,15.24,620.5284,NA,NA
2012,2018-05-10,130,41,C4,N,NA,17.78,551.5808,NA,NA
2013,2018-05-10,130,49,C4,N,NA,17.78,551.5808,NA,NA
2014,2018-05-10,130,46,C4,N,NA,17.78,551.5808,NA,NA
2015,2018-05-10,130,43,C4,N,NA,17.78,551.5808,NA,NA
2016,2018-05-10,130,41,C4,N,NA,17.78,551.5808,NA,NA
2017,2018-05-10,130,49,C4,N,NA,17.78,551.5808,NA,NA
2018,2018-05-10,130,46,C4,N,NA,17.78,551.5808,NA,NA
2019,2018-05-10,130,43,C4,N,NA,17.78,551.5808,NA,NA
2012,2018-05-10,130,41,C4,N,NA,20.32,482.6332,NA,NA
2013,2018-05-10,130,49,C4,N,NA,20.32,482.6332,NA,NA
2014,2018-05-10,130,46,C4,N,NA,20.32,482.6332,NA,NA
2015,2018-05-10,130,43,C4,N,NA,20.32,482.6332,NA,NA
2016,2018-05-10,130,41,C4,N,NA,20.32,482.6332,NA,NA
2017,2018-05-10,130,49,C4,N,NA,20.32,482.6332,NA,NA
2018,2018-05-10,130,46,C4,N,NA,20.32,482.6332,NA,NA
2019,2018-05-10,130,43,C4,N,NA,20.32,482.6332,NA,NA
2012,2018-05-10,130,41,C4,N,NA,22.86,448.1594,NA,NA
2013,2018-05-10,130,49,C4,N,NA,22.86,448.1594,NA,NA
2014,2018-05-10,130,46,C4,N,NA,22.86,448.1594,NA,NA
2015,2018-05-10,130,43,C4,N,NA,22.86,448.1594,NA,NA
2016,2018-05-10,130,41,C4,N,NA,22.86,448.1594,NA,NA
2017,2018-05-10,130,49,C4,N,NA,22.86,448.1594,NA,NA
2018,2018-05-10,130,46,C4,N,NA,22.86,448.1594,NA,NA
2019,2018-05-10,130,43,C4,N,NA,22.86,448.1594,NA,NA
2012,2018-05-10,130,41,C4,N,NA,25.4,413.68559999999997,NA,NA
2013,2018-05-10,130,49,C4,N,NA,25.4,413.68559999999997,NA,NA
2014,2018-05-10,130,46,C4,N,NA,25.4,413.68559999999997,NA,NA
2015,2018-05-10,130,43,C4,N,NA,25.4,413.68559999999997,NA,NA
2016,2018-05-10,130,41,C4,N,NA,25.4,413.68559999999997,NA,NA
2017,2018-05-10,130,49,C4,N,NA,25.4,413.68559999999997,NA,NA
2018,2018-05-10,130,46,C4,N,NA,25.4,413.68559999999997,NA,NA
2019,2018-05-10,130,43,C4,N,NA,25.4,413.68559999999997,NA,NA
2012,2018-05-10,130,41,C4,N,NA,27.94,413.68559999999997,NA,NA
2013,2018-05-10,130,49,C4,N,NA,27.94,413.68559999999997,NA,NA
2014,2018-05-10,130,46,C4,N,NA,27.94,413.68559999999997,NA,NA
2015,2018-05-10,130,43,C4,N,NA,27.94,413.68559999999997,NA,NA
2016,2018-05-10,130,41,C4,N,NA,27.94,413.68559999999997,NA,NA
2017,2018-05-10,130,49,C4,N,NA,27.94,413.68559999999997,NA,NA
2018,2018-05-10,130,46,C4,N,NA,27.94,413.68559999999997,NA,NA
2019,2018-05-10,130,43,C4,N,NA,27.94,413.68559999999997,NA,NA
2012,2018-05-10,130,41,C4,N,NA,30.48,413.68559999999997,NA,NA
2013,2018-05-10,130,49,C4,N,NA,30.48,413.68559999999997,NA,NA
2014,2018-05-10,130,46,C4,N,NA,30.48,413.68559999999997,NA,NA
2015,2018-05-10,130,43,C4,N,NA,30.48,413.68559999999997,NA,NA
2016,2018-05-10,130,41,C4,N,NA,30.48,413.68559999999997,NA,NA
2017,2018-05-10,130,49,C4,N,NA,30.48,413.68559999999997,NA,NA
2018,2018-05-10,130,46,C4,N,NA,30.48,413.68559999999997,NA,NA
2019,2018-05-10,130,43,C4,N,NA,30.48,413.68559999999997,NA,NA
2012,2018-05-10,130,41,C4,N,NA,33.02,586.0545999999999,NA,NA
2013,2018-05-10,130,49,C4,N,NA,33.02,586.0545999999999,NA,NA
2014,2018-05-10,130,46,C4,N,NA,33.02,586.0545999999999,NA,NA
2015,2018-05-10,130,43,C4,N,NA,33.02,586.0545999999999,NA,NA
2016,2018-05-10,130,41,C4,N,NA,33.02,586.0545999999999,NA,NA
2017,2018-05-10,130,49,C4,N,NA,33.02,586.0545999999999,NA,NA
2018,2018-05-10,130,46,C4,N,NA,33.02,586.0545999999999,NA,NA
