year,date,doy,plot_id,depth_cm,soilh2o_g.g
2013,2013-08-22,234,2013_29,0-30,0.22985
2013,2013-08-22,234,2013_32,0-30,0.2215
2013,2013-08-22,234,2013_33,0-30,0.21972
2013,2013-08-22,234,2013_35,0-30,0.17073
2013,2013-08-22,234,2013_42,0-30,0.21007
2013,2013-08-22,234,2013_45,0-30,0.20708
2013,2013-08-22,234,2013_49,0-30,0.23833
2013,2013-08-29,241,2013_14,0-30,0.19426
2013,2013-08-29,241,2013_16,0-30,0.16837
2013,2013-08-29,241,2013_19,0-30,0.19807
2013,2013-08-29,241,2013_25,0-30,0.13535
2013,2013-08-29,241,2013_27,0-30,0.17026
2013,2013-08-29,241,2013_29,0-30,0.1879
2013,2013-08-29,241,2013_32,0-30,0.17713
2013,2013-08-29,241,2013_33,0-30,0.1818
2013,2013-08-29,241,2013_35,0-30,0.1403
2013,2013-08-29,241,2013_42,0-30,0.1611
2013,2013-08-29,241,2013_45,0-30,0.1706
2013,2013-08-29,241,2013_49,0-30,0.20886
2013,2013-09-11,254,2013_14,0-30,0.18014
2013,2013-09-11,254,2013_16,0-30,0.16623
2013,2013-09-11,254,2013_19,0-30,0.19424
2013,2013-09-11,254,2013_25,0-30,0.13979
2013,2013-09-11,254,2013_27,0-30,0.173
2013,2013-09-11,254,2013_29,0-30,0.20429
2013,2013-09-11,254,2013_32,0-30,0.16263
2013,2013-09-11,254,2013_33,0-30,0.16556
2013,2013-09-11,254,2013_35,0-30,0.12551
2013,2013-09-11,254,2013_42,0-30,0.16886
2013,2013-09-11,254,2013_45,0-30,0.13391
2013,2013-09-11,254,2013_49,0-30,0.21233
2013,2013-09-24,267,2013_14,0-30,0.2257
2013,2013-09-24,267,2013_16,0-30,0.21032
2013,2013-09-24,267,2013_19,0-30,0.2231
2013,2013-09-24,267,2013_25,0-30,0.17848
2013,2013-09-24,267,2013_27,0-30,0.20248
2013,2013-09-24,267,2013_29,0-30,0.23177
2013,2013-09-24,267,2013_32,0-30,0.24344
2013,2013-09-24,267,2013_33,0-30,0.2034
2013,2013-09-24,267,2013_35,0-30,0.17175
2013,2013-09-24,267,2013_42,0-30,0.21107
2013,2013-09-24,267,2013_45,0-30,0.22429
2013,2013-09-24,267,2013_49,0-30,0.26771
2013,2013-10-09,282,2013_14,0-30,0.22912
2013,2013-10-09,282,2013_16,0-30,0.28632
2013,2013-10-09,282,2013_19,0-30,0.26531
2013,2013-10-09,282,2013_25,0-30,0.24941
2013,2013-10-09,282,2013_27,0-30,0.2749
2013,2013-10-09,282,2013_29,0-30,0.27469
2013,2013-10-09,282,2013_32,0-30,0.24394
2013,2013-10-09,282,2013_33,0-30,0.23355
2013,2013-10-09,282,2013_35,0-30,0.22249
2013,2013-10-09,282,2013_42,0-30,0.28344
2013,2013-10-09,282,2013_45,0-30,0.26673
2013,2013-10-09,282,2013_49,0-30,0.31308
2014,2014-04-25,115,2014_11,0-30,0.26472
2014,2014-04-25,115,2014_13,0-30,0.25472
2014,2014-04-25,115,2014_18,0-30,0.34346
2014,2014-04-25,115,2014_23,0-30,0.2327
2014,2014-04-25,115,2014_24,0-30,0.27462
2014,2014-04-25,115,2014_28,0-30,0.18553
2014,2014-04-25,115,2014_34,0-30,0.30973
2014,2014-04-25,115,2014_37,0-30,0.30876
2014,2014-04-25,115,2014_38,0-30,0.40123
2014,2014-04-25,115,2014_44,0-30,0.47878
2014,2014-04-25,115,2014_46,0-30,0.35781
2014,2014-04-25,115,2014_48,0-30,0.58028
2013,2013-05-05,125,2013_11,0-30,0.25763
2013,2013-05-05,125,2013_13,0-30,0.24757
2013,2013-05-05,125,2013_18,0-30,0.26502
2013,2013-05-05,125,2013_23,0-30,0.27597
2013,2013-05-05,125,2013_24,0-30,0.26365
2013,2013-05-05,125,2013_28,0-30,0.32272
2013,2013-05-05,125,2013_34,0-30,0.2684
2013,2013-05-05,125,2013_37,0-30,0.24493
2013,2013-05-05,125,2013_38,0-30,0.25298
2013,2013-05-05,125,2013_44,0-30,0.31682
2013,2013-05-05,125,2013_46,0-30,0.28854
2013,2013-05-05,125,2013_48,0-30,0.34288
2014,2014-05-14,134,2014_11,0-30,0.26323
2014,2014-05-14,134,2014_13,0-30,0.2353
2014,2014-05-14,134,2014_18,0-30,0.24628
2014,2014-05-14,134,2014_23,0-30,0.25259
2014,2014-05-14,134,2014_24,0-30,0.23812
2014,2014-05-14,134,2014_28,0-30,0.30307
2014,2014-05-14,134,2014_34,0-30,0.25385
2014,2014-05-14,134,2014_37,0-30,0.22406
2014,2014-05-14,134,2014_38,0-30,0.24572
2014,2014-05-14,134,2014_44,0-30,0.303
2014,2014-05-14,134,2014_46,0-30,0.28
2014,2014-05-14,134,2014_48,0-30,0.36104
2014,2014-05-22,142,2014_11,0-30,0.29545
2014,2014-05-22,142,2014_13,0-30,0.2251
2014,2014-05-22,142,2014_18,0-30,0.24123
2014,2014-05-22,142,2014_23,0-30,0.26564
2014,2014-05-22,142,2014_24,0-30,0.22513
2014,2014-05-22,142,2014_28,0-30,0.2794
2014,2014-05-22,142,2014_34,0-30,0.27238
2014,2014-05-22,142,2014_37,0-30,0.2223
2014,2014-05-22,142,2014_38,0-30,0.25344
2014,2014-05-22,142,2014_44,0-30,0.29866
2014,2014-05-22,142,2014_46,0-30,0.30738
2014,2014-05-22,142,2014_48,0-30,0.36392
2014,2014-05-29,149,2014_11,0-30,0.29194
2014,2014-05-29,149,2014_13,0-30,0.22934
2014,2014-05-29,149,2014_18,0-30,0.23548
2014,2014-05-29,149,2014_23,0-30,0.27093
2014,2014-05-29,149,2014_24,0-30,0.22567
2014,2014-05-29,149,2014_28,0-30,0.28669
2014,2014-05-29,149,2014_34,0-30,0.26924
2014,2014-05-29,149,2014_37,0-30,0.21355
2014,2014-05-29,149,2014_38,0-30,0.24957
2014,2014-05-29,149,2014_44,0-30,0.30188
2014,2014-05-29,149,2014_46,0-30,0.31807
2014,2014-05-29,149,2014_48,0-30,0.38279
2014,2014-06-06,157,2014_11,0-30,0.27996
2014,2014-06-06,157,2014_13,0-30,0.25088
2014,2014-06-06,157,2014_18,0-30,0.23008
2014,2014-06-06,157,2014_23,0-30,0.22999
2014,2014-06-06,157,2014_24,0-30,0.2406
2014,2014-06-06,157,2014_28,0-30,0.32909
2014,2014-06-06,157,2014_34,0-30,0.24713
2014,2014-06-06,157,2014_37,0-30,0.22799
2014,2014-06-06,157,2014_38,0-30,0.2664
2014,2014-06-06,157,2014_44,0-30,0.28712
2014,2014-06-06,157,2014_46,0-30,0.25526
2014,2014-06-06,157,2014_48,0-30,0.35404
2014,2014-06-16,167,2014_11,0-30,0.21951
2014,2014-06-16,167,2014_13,0-30,0.20632
2014,2014-06-16,167,2014_18,0-30,0.17929
2014,2014-06-16,167,2014_23,0-30,0.18736
2014,2014-06-16,167,2014_24,0-30,0.19986
2014,2014-06-16,167,2014_28,0-30,0.24163
2014,2014-06-16,167,2014_34,0-30,0.20456
2014,2014-06-16,167,2014_37,0-30,0.17566
2014,2014-06-16,167,2014_38,0-30,0.1999
2014,2014-06-16,167,2014_44,0-30,0.22748
2014,2014-06-16,167,2014_46,0-30,0.19724
2014,2014-06-16,167,2014_48,0-30,0.3024
2014,2014-06-24,175,2014_11,0-30,0.29184
2014,2014-06-24,175,2014_13,0-30,0.23522
2014,2014-06-24,175,2014_18,0-30,0.22889
2014,2014-06-24,175,2014_23,0-30,0.22998
2014,2014-06-24,175,2014_24,0-30,0.2437
2014,2014-06-24,175,2014_28,0-30,0.30104
2014,2014-06-24,175,2014_34,0-30,0.29457
2014,2014-06-24,175,2014_37,0-30,0.2188
2014,2014-06-24,175,2014_38,0-30,0.28156
2014,2014-06-24,175,2014_44,0-30,0.31156
2014,2014-06-24,175,2014_46,0-30,0.2719
2014,2014-06-24,175,2014_48,0-30,0.35091
2014,2014-07-03,184,2014_11,0-30,0.25532
2014,2014-07-03,184,2014_13,0-30,0.26833
2014,2014-07-03,184,2014_18,0-30,0.28728
2014,2014-07-03,184,2014_23,0-30,0.24879
2014,2014-07-03,184,2014_24,0-30,0.26066
2014,2014-07-03,184,2014_28,0-30,0.36679
2014,2014-07-03,184,2014_34,0-30,0.27483
2014,2014-07-03,184,2014_37,0-30,0.21202
2014,2014-07-03,184,2014_38,0-30,0.24
2014,2014-07-03,184,2014_44,0-30,0.33807
2014,2014-07-03,184,2014_46,0-30,0.30098
2014,2014-07-03,184,2014_48,0-30,0.44489
2014,2014-07-15,196,2014_11,0-30,0.2539
2014,2014-07-15,196,2014_13,0-30,0.2598
2014,2014-07-15,196,2014_18,0-30,0.27328
2014,2014-07-15,196,2014_23,0-30,0.22718
2014,2014-07-15,196,2014_24,0-30,0.24634
2014,2014-07-15,196,2014_28,0-30,0.33661
2014,2014-07-15,196,2014_34,0-30,0.25737
2014,2014-07-15,196,2014_37,0-30,0.21424
2014,2014-07-15,196,2014_38,0-30,0.24086
2014,2014-07-15,196,2014_44,0-30,0.30595
2014,2014-07-15,196,2014_46,0-30,0.26848
2014,2014-07-15,196,2014_48,0-30,0.38327
2014,2014-07-22,203,2014_11,0-30,0.26707
2014,2014-07-22,203,2014_13,0-30,0.24238
2014,2014-07-22,203,2014_18,0-30,0.22056
2014,2014-07-22,203,2014_23,0-30,0.22129
2014,2014-07-22,203,2014_24,0-30,0.24828
2014,2014-07-22,203,2014_28,0-30,0.27352
2014,2014-07-22,203,2014_34,0-30,0.21126
2014,2014-07-22,203,2014_37,0-30,0.19257
2014,2014-07-22,203,2014_38,0-30,0.23468
2014,2014-07-22,203,2014_44,0-30,0.2531
2014,2014-07-22,203,2014_46,0-30,0.24253
2014,2014-07-22,203,2014_48,0-30,0.28801
2014,2014-07-30,211,2014_11,0-30,0.23895
2014,2014-07-30,211,2014_13,0-30,0.22117
2014,2014-07-30,211,2014_18,0-30,0.18815
2014,2014-07-30,211,2014_23,0-30,0.21013
2014,2014-07-30,211,2014_24,0-30,0.21819
2014,2014-07-30,211,2014_28,0-30,0.24719
2014,2014-07-30,211,2014_34,0-30,0.19248
2014,2014-07-30,211,2014_37,0-30,0.17556
2014,2014-07-30,211,2014_38,0-30,0.31878
2014,2014-07-30,211,2014_44,0-30,0.24679
2014,2014-07-30,211,2014_46,0-30,0.22122
2014,2014-07-30,211,2014_48,0-30,0.25699
2014,2014-08-07,219,2014_11,0-30,0.26603
2014,2014-08-07,219,2014_13,0-30,0.23236
2014,2014-08-07,219,2014_18,0-30,0.21391
2014,2014-08-07,219,2014_23,0-30,0.26314
2014,2014-08-07,219,2014_24,0-30,0.26025
2014,2014-08-07,219,2014_28,0-30,0.30278
2014,2014-08-07,219,2014_34,0-30,0.23561000000000001
2014,2014-08-07,219,2014_37,0-30,0.23029
2014,2014-08-07,219,2014_38,0-30,0.25804
2014,2014-08-07,219,2014_44,0-30,0.28217
2014,2014-08-07,219,2014_46,0-30,0.277
2014,2014-08-07,219,2014_48,0-30,0.34029
2014,2014-08-15,227,2014_11,0-30,0.25925
2014,2014-08-15,227,2014_13,0-30,0.20123
2014,2014-08-15,227,2014_18,0-30,0.19749
2014,2014-08-15,227,2014_23,0-30,0.21561
2014,2014-08-15,227,2014_24,0-30,0.20467
2014,2014-08-15,227,2014_28,0-30,0.2665
2014,2014-08-15,227,2014_34,0-30,0.21546
2014,2014-08-15,227,2014_37,0-30,0.22605
2014,2014-08-15,227,2014_38,0-30,0.22595
2014,2014-08-15,227,2014_44,0-30,0.28815
2014,2014-08-15,227,2014_46,0-30,0.23731
2014,2014-08-15,227,2014_48,0-30,0.27629
2014,2014-09-02,245,2014_11,0-30,0.28772
2014,2014-09-02,245,2014_13,0-30,0.27849
2014,2014-09-02,245,2014_18,0-30,0.26158
2014,2014-09-02,245,2014_23,0-30,0.272
2014,2014-09-02,245,2014_24,0-30,0.30075
2014,2014-09-02,245,2014_28,0-30,0.34454
2014,2014-09-02,245,2014_34,0-30,0.27013
2014,2014-09-02,245,2014_37,0-30,0.25029
2014,2014-09-02,245,2014_38,0-30,0.2813
2014,2014-09-02,245,2014_44,0-30,0.33132
2014,2014-09-02,245,2014_46,0-30,0.35563
2014,2014-09-02,245,2014_48,0-30,0.39059
2014,2014-09-16,259,2014_11,0-30,0.28007
2014,2014-09-16,259,2014_13,0-30,0.3021
2014,2014-09-16,259,2014_18,0-30,0.30584
2014,2014-09-16,259,2014_23,0-30,0.28845
2014,2014-09-16,259,2014_24,0-30,0.28705
2014,2014-09-16,259,2014_28,0-30,0.35892
2014,2014-09-16,259,2014_34,0-30,0.28657
2014,2014-09-16,259,2014_37,0-30,0.27099
2014,2014-09-16,259,2014_38,0-30,0.31195
2014,2014-09-16,259,2014_44,0-30,0.31886
2014,2014-09-16,259,2014_46,0-30,0.3325
2014,2014-09-16,259,2014_48,0-30,0.35902
2014,2014-10-08,281,2014_11,0-30,0.2945
2014,2014-10-08,281,2014_13,0-30,0.26239
2014,2014-10-08,281,2014_18,0-30,0.31126
2014,2014-10-08,281,2014_23,0-30,0.28074
2014,2014-10-08,281,2014_24,0-30,0.31496
2014,2014-10-08,281,2014_28,0-30,0.32405
2014,2014-10-08,281,2014_34,0-30,0.25549
2014,2014-10-08,281,2014_37,0-30,0.26102
2014,2014-10-08,281,2014_38,0-30,0.27552
2014,2014-10-08,281,2014_44,0-30,0.29108
2014,2014-10-08,281,2014_46,0-30,0.32012
2014,2014-10-08,281,2014_48,0-30,0.35487
