year,date,doy,plot_id,organ,mass_g,mass_gpl
2019,2019-10-19,292,2019_45,stemtasshusk,511,63.875
2020,2020-04-23,114,2020_13,ear,0,0
2020,2020-04-23,114,2020_13,leaf,0,0
2020,2020-04-23,114,2020_13,plant,0,0
2020,2020-04-23,114,2020_13,stemtasshusk,0,0
2020,2020-04-23,114,2020_17,ear,0,0
2020,2020-04-23,114,2020_17,leaf,0,0
2020,2020-04-23,114,2020_17,plant,0,0
2020,2020-04-23,114,2020_17,stemtasshusk,0,0
2020,2020-04-23,114,2020_22,ear,0,0
2020,2020-04-23,114,2020_22,leaf,0,0
2020,2020-04-23,114,2020_22,plant,0,0
2020,2020-04-23,114,2020_22,stemtasshusk,0,0
2020,2020-04-23,114,2020_24,ear,0,0
2020,2020-04-23,114,2020_24,leaf,0,0
2020,2020-04-23,114,2020_24,plant,0,0
2020,2020-04-23,114,2020_24,stemtasshusk,0,0
2020,2020-04-23,114,2020_34,ear,0,0
2020,2020-04-23,114,2020_34,leaf,0,0
2020,2020-04-23,114,2020_34,plant,0,0
2020,2020-04-23,114,2020_34,stemtasshusk,0,0
2020,2020-04-23,114,2020_39,ear,0,0
2020,2020-04-23,114,2020_39,leaf,0,0
2020,2020-04-23,114,2020_39,plant,0,0
2020,2020-04-23,114,2020_39,stemtasshusk,0,0
2020,2020-04-23,114,2020_41,ear,0,0
2020,2020-04-23,114,2020_41,leaf,0,0
2020,2020-04-23,114,2020_41,plant,0,0
2020,2020-04-23,114,2020_41,stemtasshusk,0,0
2020,2020-04-23,114,2020_44,ear,0,0
2020,2020-04-23,114,2020_44,leaf,0,0
2020,2020-04-23,114,2020_44,plant,0,0
2020,2020-04-23,114,2020_44,stemtasshusk,0,0
2020,2020-06-12,164,2020_13,ear,0,0
2020,2020-06-12,164,2020_13,leaf,90.08,11.26
2020,2020-06-12,164,2020_13,plant,90.08,11.26
2020,2020-06-12,164,2020_13,stemtasshusk,0,0
2020,2020-06-12,164,2020_17,ear,0,0
2020,2020-06-12,164,2020_17,leaf,106.23,13.27875
2020,2020-06-12,164,2020_17,plant,106.23,13.27875
2020,2020-06-12,164,2020_17,stemtasshusk,0,0
2020,2020-06-12,164,2020_22,ear,0,0
2020,2020-06-12,164,2020_22,leaf,74.59,9.32375
2020,2020-06-12,164,2020_22,plant,74.59,9.32375
2020,2020-06-12,164,2020_22,stemtasshusk,0,0
2020,2020-06-12,164,2020_24,ear,0,0
2020,2020-06-12,164,2020_24,leaf,81.88,10.235
2020,2020-06-12,164,2020_24,plant,81.88,10.235
2020,2020-06-12,164,2020_24,stemtasshusk,0,0
2020,2020-06-12,164,2020_34,ear,0,0
2020,2020-06-12,164,2020_34,leaf,80.25,10.03125
2020,2020-06-12,164,2020_34,plant,80.25,10.03125
2020,2020-06-12,164,2020_34,stemtasshusk,0,0
2020,2020-06-12,164,2020_39,ear,0,0
2020,2020-06-12,164,2020_39,leaf,74.19,9.27375
2020,2020-06-12,164,2020_39,plant,74.19,9.27375
2020,2020-06-12,164,2020_39,stemtasshusk,0,0
2020,2020-06-12,164,2020_41,ear,0,0
2020,2020-06-12,164,2020_41,leaf,74.15,9.26875
2020,2020-06-12,164,2020_41,plant,74.15,9.26875
2020,2020-06-12,164,2020_41,stemtasshusk,0,0
2020,2020-06-12,164,2020_44,ear,0,0
2020,2020-06-12,164,2020_44,leaf,65.15,8.14375
2020,2020-06-12,164,2020_44,plant,65.15,8.14375
2020,2020-06-12,164,2020_44,stemtasshusk,0,0
2020,2020-07-23,205,2020_13,ear,0,0
2020,2020-07-23,205,2020_13,leaf,278,34.75
2020,2020-07-23,205,2020_13,plant,1093,136.625
2020,2020-07-23,205,2020_13,stemtasshusk,815,101.875
2020,2020-07-23,205,2020_17,ear,0,0
2020,2020-07-23,205,2020_17,leaf,310,38.75
2020,2020-07-23,205,2020_17,plant,1244,155.5
2020,2020-07-23,205,2020_17,stemtasshusk,934,116.75
2020,2020-07-23,205,2020_22,ear,0,0
2020,2020-07-23,205,2020_22,leaf,302,37.75
2020,2020-07-23,205,2020_22,plant,1113,139.125
2020,2020-07-23,205,2020_22,stemtasshusk,811,101.375
2020,2020-07-23,205,2020_24,ear,0,0
2020,2020-07-23,205,2020_24,leaf,318,39.75
2020,2020-07-23,205,2020_24,plant,1244,155.5
2020,2020-07-23,205,2020_24,stemtasshusk,926,115.75
2020,2020-07-23,205,2020_34,ear,0,0
2020,2020-07-23,205,2020_34,leaf,253,31.625
2020,2020-07-23,205,2020_34,plant,1055,131.875
2020,2020-07-23,205,2020_34,stemtasshusk,802,100.25
2020,2020-07-23,205,2020_39,ear,0,0
2020,2020-07-23,205,2020_39,leaf,288,36
2020,2020-07-23,205,2020_39,plant,1009,126.125
2020,2020-07-23,205,2020_39,stemtasshusk,721,90.125
2020,2020-07-23,205,2020_41,ear,0,0
2020,2020-07-23,205,2020_41,leaf,303,37.875
2020,2020-07-23,205,2020_41,plant,1166,145.75
2020,2020-07-23,205,2020_41,stemtasshusk,863,107.875
2020,2020-07-23,205,2020_44,ear,0,0
2020,2020-07-23,205,2020_44,leaf,305,38.125
2020,2020-07-23,205,2020_44,plant,1141,142.625
2020,2020-07-23,205,2020_44,stemtasshusk,836,104.5
2020,2020-09-24,268,2020_13,ear,1379,172.375
2020,2020-09-24,268,2020_13,leaf,203,25.375
2020,2020-09-24,268,2020_13,plant,2061,257.625
2020,2020-09-24,268,2020_13,stemtasshusk,479,59.875
2020,2020-09-24,268,2020_17,ear,1567.3000000000002,195.91250000000002
2020,2020-09-24,268,2020_17,leaf,238,29.75
2020,2020-09-24,268,2020_17,plant,2347.3,293.4125
2020,2020-09-24,268,2020_17,stemtasshusk,542,67.75
2020,2020-09-24,268,2020_22,ear,1711.2,213.9
2020,2020-09-24,268,2020_22,leaf,209,26.125
2020,2020-09-24,268,2020_22,plant,2537.2,317.15
2020,2020-09-24,268,2020_22,stemtasshusk,617,77.125
2020,2020-09-24,268,2020_24,ear,1543.3000000000002,192.91250000000002
2020,2020-09-24,268,2020_24,leaf,233,29.125
2020,2020-09-24,268,2020_24,plant,2347.3,293.4125
2020,2020-09-24,268,2020_24,stemtasshusk,571,71.375
2020,2020-09-24,268,2020_34,ear,1606.2,200.775
2020,2020-09-24,268,2020_34,leaf,200,25
2020,2020-09-24,268,2020_34,plant,2358.2,294.775
2020,2020-09-24,268,2020_34,stemtasshusk,552,69
2020,2020-09-24,268,2020_39,ear,1643.7,205.4625
2020,2020-09-24,268,2020_39,leaf,207,25.875
2020,2020-09-24,268,2020_39,plant,2480.7,310.0875
2020,2020-09-24,268,2020_39,stemtasshusk,630,78.75
2020,2020-09-24,268,2020_41,ear,1481.3,185.1625
2020,2020-09-24,268,2020_41,leaf,185,23.125
2020,2020-09-24,268,2020_41,plant,2134.3,266.7875
2020,2020-09-24,268,2020_41,stemtasshusk,468,58.5
2020,2020-09-24,268,2020_44,ear,1645.7,205.7125
2020,2020-09-24,268,2020_44,leaf,215,26.875
2020,2020-09-24,268,2020_44,plant,2421.7,302.7125
2020,2020-09-24,268,2020_44,stemtasshusk,561,70.125
